leaves,x0,x1,x2,x3,x4,x5,x6,x7,bottom_permutation,top_permutation,permutation,orbits
11,1,0,0,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 9)(1 3)(2 11)(4 7)(5 10)(6 8),"[[9, 11, 2, 0], [3, 6, 8, 5, 10, 7, 4, 1]]",2
13,1,0,1,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 9)(2 13)(3 11)(4 7)(5 10)(6 8),"[[12, 9, 1, 4, 7, 10, 5, 8, 6, 3, 11, 13, 2, 0]]",1
15,1,0,2,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 12)(2 15)(3 11)(4 7)(5 10)(6 8)(9 13),"[[14, 11, 3, 6, 8, 5, 10, 7, 4, 1, 12, 9, 13, 15, 2, 0]]",1
13,1,1,0,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 9)(3 13)(4 7)(5 10)(6 8),"[[12, 9, 2, 0], [11, 13, 3, 6, 8, 5, 10, 7, 4, 1]]",2
15,1,1,1,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 11)(4 7)(5 10)(6 8)(9 15),"[[14, 11, 3, 6, 8, 5, 10, 7, 4, 1, 13, 15, 9, 12, 2, 0]]",1
17,1,1,2,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 11)(4 7)(5 10)(6 8)(9 13)(12 17),"[[16, 13, 9, 12, 17, 15, 1, 4, 7, 10, 5, 8, 6, 3, 11, 14, 2, 0]]",1
15,1,2,0,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 9)(3 12)(4 7)(5 10)(6 8)(11 15),"[[14, 11, 15, 13, 1, 4, 7, 10, 5, 8, 6, 3, 12, 9, 2, 0]]",1
17,1,2,1,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 11)(4 7)(5 10)(6 8)(9 14)(13 17),"[[16, 13, 17, 15, 1, 4, 7, 10, 5, 8, 6, 3, 11, 14, 9, 12, 2, 0]]",1
19,1,2,2,2,0,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 11)(4 7)(5 10)(6 8)(9 13)(12 16)(15 19),"[[18, 15, 19, 17, 1, 4, 7, 10, 5, 8, 6, 3, 11, 14, 2, 0], [13, 16, 12, 9]]",2
11,1,0,0,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 4)(1 3)(2 10)(5 9)(6 8)(7 11),"[[4, 1, 3, 6, 8, 5, 9, 11, 7, 10, 2, 0]]",1
11,1,0,1,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 10)(1 4)(2 11)(3 7)(5 9)(6 8),"[[10, 7, 3, 6, 8, 5, 9, 11, 2, 0], [4, 1]]",2
13,1,0,2,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 10)(2 13)(3 7)(4 11)(5 9)(6 8),"[[12, 9, 5, 8, 6, 3, 7, 10, 1, 4, 11, 13, 2, 0]]",1
11,1,1,0,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 10)(1 7)(2 4)(3 11)(5 9)(6 8),"[[10, 7, 1, 4, 2, 0], [11, 9, 5, 8, 6, 3]]",2
13,1,1,1,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 10)(3 7)(4 13)(5 9)(6 8),"[[12, 9, 5, 8, 6, 3, 7, 10, 2, 0], [11, 13, 4, 1]]",2
15,1,1,2,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 7)(4 11)(5 9)(6 8)(10 15),"[[14, 11, 4, 1, 13, 15, 10, 7, 3, 6, 8, 5, 9, 12, 2, 0]]",1
13,1,2,0,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 4)(3 10)(5 9)(6 8)(7 13),"[[12, 9, 5, 8, 6, 3, 10, 7, 13, 11, 1, 4, 2, 0]]",1
15,1,2,1,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 10)(3 7)(4 12)(5 9)(6 8)(11 15),"[[14, 11, 15, 13, 1, 4, 12, 9, 5, 8, 6, 3, 7, 10, 2, 0]]",1
17,1,2,2,0,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 7)(4 11)(5 9)(6 8)(10 14)(13 17),"[[16, 13, 17, 15, 1, 4, 11, 14, 10, 7, 3, 6, 8, 5, 9, 12, 2, 0]]",1
11,1,0,0,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 7)(1 3)(2 11)(4 10)(5 9)(6 8),"[[7, 10, 4, 1, 3, 6, 8, 5, 9, 11, 2, 0]]",1
13,1,0,1,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 7)(2 13)(3 11)(4 10)(5 9)(6 8),"[[12, 9, 5, 8, 6, 3, 11, 13, 2, 0], [7, 10, 4, 1]]",2
15,1,0,2,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 12)(2 15)(3 11)(4 10)(5 9)(6 8)(7 13),"[[14, 11, 3, 6, 8, 5, 9, 12, 1, 4, 10, 7, 13, 15, 2, 0]]",1
13,1,1,0,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 7)(3 13)(4 10)(5 9)(6 8),"[[12, 9, 5, 8, 6, 3, 13, 11, 1, 4, 10, 7, 2, 0]]",1
15,1,1,1,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 11)(4 10)(5 9)(6 8)(7 15),"[[14, 11, 3, 6, 8, 5, 9, 12, 2, 0], [13, 15, 7, 10, 4, 1]]",2
17,1,1,2,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 11)(4 10)(5 9)(6 8)(7 13)(12 17),"[[16, 13, 7, 10, 4, 1, 15, 17, 12, 9, 5, 8, 6, 3, 11, 14, 2, 0]]",1
15,1,2,0,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 7)(3 12)(4 10)(5 9)(6 8)(11 15),"[[14, 11, 15, 13, 1, 4, 10, 7, 2, 0], [12, 9, 5, 8, 6, 3]]",2
17,1,2,1,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 11)(4 10)(5 9)(6 8)(7 14)(13 17),"[[16, 13, 17, 15, 1, 4, 10, 7, 14, 11, 3, 6, 8, 5, 9, 12, 2, 0]]",1
19,1,2,2,1,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 11)(4 10)(5 9)(6 8)(7 13)(12 16)(15 19),"[[18, 15, 19, 17, 1, 4, 10, 7, 13, 16, 12, 9, 5, 8, 6, 3, 11, 14, 2, 0]]",1
13,1,0,0,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 11)(1 3)(2 13)(4 10)(5 9)(6 8)(7 12),"[[11, 13, 2, 0], [3, 6, 8, 5, 9, 12, 7, 10, 4, 1]]",2
15,1,0,1,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 11)(2 15)(3 13)(4 10)(5 9)(6 8)(7 12),"[[14, 11, 1, 4, 10, 7, 12, 9, 5, 8, 6, 3, 13, 15, 2, 0]]",1
17,1,0,2,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 14)(2 17)(3 13)(4 10)(5 9)(6 8)(7 12)(11 15),"[[16, 13, 3, 6, 8, 5, 9, 12, 7, 10, 4, 1, 14, 11, 15, 17, 2, 0]]",1
15,1,1,0,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 11)(3 15)(4 10)(5 9)(6 8)(7 12),"[[14, 11, 2, 0], [13, 15, 3, 6, 8, 5, 9, 12, 7, 10, 4, 1]]",2
17,1,1,1,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 13)(4 10)(5 9)(6 8)(7 12)(11 17),"[[16, 13, 3, 6, 8, 5, 9, 12, 7, 10, 4, 1, 15, 17, 11, 14, 2, 0]]",1
19,1,1,2,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 16)(3 13)(4 10)(5 9)(6 8)(7 12)(11 15)(14 19),"[[18, 15, 11, 14, 19, 17, 1, 4, 10, 7, 12, 9, 5, 8, 6, 3, 13, 16, 2, 0]]",1
17,1,2,0,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 11)(3 14)(4 10)(5 9)(6 8)(7 12)(13 17),"[[16, 13, 17, 15, 1, 4, 10, 7, 12, 9, 5, 8, 6, 3, 14, 11, 2, 0]]",1
19,1,2,1,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 13)(4 10)(5 9)(6 8)(7 12)(11 16)(15 19),"[[18, 15, 19, 17, 1, 4, 10, 7, 12, 9, 5, 8, 6, 3, 13, 16, 11, 14, 2, 0]]",1
21,1,2,2,2,1,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 16)(3 13)(4 10)(5 9)(6 8)(7 12)(11 15)(14 18)(17 21),"[[20, 17, 21, 19, 1, 4, 10, 7, 12, 9, 5, 8, 6, 3, 13, 16, 2, 0], [15, 18, 14, 11]]",2
13,1,0,0,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 4)(1 3)(2 12)(5 9)(6 8)(7 11)(10 13),"[[4, 1, 3, 6, 8, 5, 9, 12, 2, 0], [11, 13, 10, 7]]",2
13,1,0,1,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 4)(2 13)(3 10)(5 9)(6 8)(7 11),"[[12, 9, 5, 8, 6, 3, 10, 7, 11, 13, 2, 0], [4, 1]]",2
15,1,0,2,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 12)(2 15)(3 10)(4 13)(5 9)(6 8)(7 11),"[[14, 11, 7, 10, 3, 6, 8, 5, 9, 12, 1, 4, 13, 15, 2, 0]]",1
13,1,1,0,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 10)(2 4)(3 13)(5 9)(6 8)(7 11),"[[12, 9, 5, 8, 6, 3, 13, 11, 7, 10, 1, 4, 2, 0]]",1
15,1,1,1,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 10)(4 15)(5 9)(6 8)(7 11),"[[14, 11, 7, 10, 3, 6, 8, 5, 9, 12, 2, 0], [13, 15, 4, 1]]",2
17,1,1,2,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 10)(4 13)(5 9)(6 8)(7 11)(12 17),"[[16, 13, 4, 1, 15, 17, 12, 9, 5, 8, 6, 3, 10, 7, 11, 14, 2, 0]]",1
15,1,2,0,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 4)(3 12)(5 9)(6 8)(7 11)(10 15),"[[14, 11, 7, 10, 15, 13, 1, 4, 2, 0], [12, 9, 5, 8, 6, 3]]",2
17,1,2,1,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 10)(4 14)(5 9)(6 8)(7 11)(13 17),"[[16, 13, 17, 15, 1, 4, 14, 11, 7, 10, 3, 6, 8, 5, 9, 12, 2, 0]]",1
19,1,2,2,0,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 10)(4 13)(5 9)(6 8)(7 11)(12 16)(15 19),"[[18, 15, 19, 17, 1, 4, 13, 16, 12, 9, 5, 8, 6, 3, 10, 7, 11, 14, 2, 0]]",1
13,1,0,0,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 10)(1 3)(2 13)(4 12)(5 9)(6 8)(7 11),"[[10, 7, 11, 13, 2, 0], [3, 6, 8, 5, 9, 12, 4, 1]]",2
15,1,0,1,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 10)(2 15)(3 13)(4 12)(5 9)(6 8)(7 11),"[[14, 11, 7, 10, 1, 4, 12, 9, 5, 8, 6, 3, 13, 15, 2, 0]]",1
17,1,0,2,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 14)(2 17)(3 13)(4 12)(5 9)(6 8)(7 11)(10 15),"[[16, 13, 3, 6, 8, 5, 9, 12, 4, 1, 14, 11, 7, 10, 15, 17, 2, 0]]",1
15,1,1,0,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 10)(3 15)(4 12)(5 9)(6 8)(7 11),"[[14, 11, 7, 10, 2, 0], [13, 15, 3, 6, 8, 5, 9, 12, 4, 1]]",2
17,1,1,1,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 13)(4 12)(5 9)(6 8)(7 11)(10 17),"[[16, 13, 3, 6, 8, 5, 9, 12, 4, 1, 15, 17, 10, 7, 11, 14, 2, 0]]",1
19,1,1,2,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 16)(3 13)(4 12)(5 9)(6 8)(7 11)(10 15)(14 19),"[[18, 15, 10, 7, 11, 14, 19, 17, 1, 4, 12, 9, 5, 8, 6, 3, 13, 16, 2, 0]]",1
17,1,2,0,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 10)(3 14)(4 12)(5 9)(6 8)(7 11)(13 17),"[[16, 13, 17, 15, 1, 4, 12, 9, 5, 8, 6, 3, 14, 11, 7, 10, 2, 0]]",1
19,1,2,1,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 13)(4 12)(5 9)(6 8)(7 11)(10 16)(15 19),"[[18, 15, 19, 17, 1, 4, 12, 9, 5, 8, 6, 3, 13, 16, 10, 7, 11, 14, 2, 0]]",1
21,1,2,2,1,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 16)(3 13)(4 12)(5 9)(6 8)(7 11)(10 15)(14 18)(17 21),"[[20, 17, 21, 19, 1, 4, 12, 9, 5, 8, 6, 3, 13, 16, 2, 0], [11, 14, 18, 15, 10, 7]]",2
15,1,0,0,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 13)(1 3)(2 15)(4 12)(5 9)(6 8)(7 11)(10 14),"[[13, 15, 2, 0], [3, 6, 8, 5, 9, 12, 4, 1], [11, 14, 10, 7]]",3
17,1,0,1,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 13)(2 17)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14),"[[16, 13, 1, 4, 12, 9, 5, 8, 6, 3, 15, 17, 2, 0], [11, 14, 10, 7]]",2
19,1,0,2,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 16)(2 19)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14)(13 17),"[[18, 15, 3, 6, 8, 5, 9, 12, 4, 1, 16, 13, 17, 19, 2, 0], [11, 14, 10, 7]]",2
17,1,1,0,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 13)(3 17)(4 12)(5 9)(6 8)(7 11)(10 14),"[[16, 13, 2, 0], [15, 17, 3, 6, 8, 5, 9, 12, 4, 1], [11, 14, 10, 7]]",3
19,1,1,1,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 16)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14)(13 19),"[[18, 15, 3, 6, 8, 5, 9, 12, 4, 1, 17, 19, 13, 16, 2, 0], [11, 14, 10, 7]]",2
21,1,1,2,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 18)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14)(13 17)(16 21),"[[20, 17, 13, 16, 21, 19, 1, 4, 12, 9, 5, 8, 6, 3, 15, 18, 2, 0], [11, 14, 10, 7]]",2
19,1,2,0,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 13)(3 16)(4 12)(5 9)(6 8)(7 11)(10 14)(15 19),"[[18, 15, 19, 17, 1, 4, 12, 9, 5, 8, 6, 3, 16, 13, 2, 0], [11, 14, 10, 7]]",2
21,1,2,1,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 16)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14)(13 18)(17 21),"[[20, 17, 21, 19, 1, 4, 12, 9, 5, 8, 6, 3, 15, 18, 13, 16, 2, 0], [11, 14, 10, 7]]",2
23,1,2,2,2,2,1,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 18)(3 15)(4 12)(5 9)(6 8)(7 11)(10 14)(13 17)(16 20)(19 23),"[[22, 19, 23, 21, 1, 4, 12, 9, 5, 8, 6, 3, 15, 18, 2, 0], [11, 14, 10, 7], [17, 20, 16, 13]]",3
11,1,0,0,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 4)(1 3)(2 9)(5 11)(6 8)(7 10),"[[4, 1, 3, 6, 8, 5, 11, 9, 2, 0], [10, 7]]",2
11,1,0,1,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 9)(1 4)(2 11)(3 5)(6 8)(7 10),"[[9, 11, 2, 0], [4, 1], [5, 8, 6, 3], [10, 7]]",4
13,1,0,2,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 9)(2 13)(3 5)(4 11)(6 8)(7 10),"[[12, 9, 1, 4, 11, 13, 2, 0], [5, 8, 6, 3], [10, 7]]",3
11,1,1,0,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 9)(1 5)(2 4)(3 11)(6 8)(7 10),"[[9, 11, 3, 6, 8, 5, 1, 4, 2, 0], [10, 7]]",2
13,1,1,1,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 9)(3 5)(4 13)(6 8)(7 10),"[[12, 9, 2, 0], [11, 13, 4, 1], [5, 8, 6, 3], [10, 7]]",4
15,1,1,2,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 5)(4 11)(6 8)(7 10)(9 15),"[[14, 11, 4, 1, 13, 15, 9, 12, 2, 0], [5, 8, 6, 3], [10, 7]]",3
13,1,2,0,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 4)(3 9)(5 13)(6 8)(7 10),"[[12, 9, 3, 6, 8, 5, 13, 11, 1, 4, 2, 0], [10, 7]]",2
15,1,2,1,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 9)(3 5)(4 12)(6 8)(7 10)(11 15),"[[14, 11, 15, 13, 1, 4, 12, 9, 2, 0], [5, 8, 6, 3], [10, 7]]",3
17,1,2,2,0,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 5)(4 11)(6 8)(7 10)(9 14)(13 17),"[[16, 13, 17, 15, 1, 4, 11, 14, 9, 12, 2, 0], [5, 8, 6, 3], [10, 7]]",3
11,1,0,0,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 5)(1 3)(2 11)(4 9)(6 8)(7 10),"[[5, 8, 6, 3, 1, 4, 9, 11, 2, 0], [10, 7]]",2
13,1,0,1,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 5)(2 13)(3 11)(4 9)(6 8)(7 10),"[[12, 9, 4, 1, 5, 8, 6, 3, 11, 13, 2, 0], [10, 7]]",2
15,1,0,2,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 12)(2 15)(3 11)(4 9)(5 13)(6 8)(7 10),"[[14, 11, 3, 6, 8, 5, 13, 15, 2, 0], [12, 9, 4, 1], [10, 7]]",3
13,1,1,0,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 5)(3 13)(4 9)(6 8)(7 10),"[[12, 9, 4, 1, 11, 13, 3, 6, 8, 5, 2, 0], [10, 7]]",2
15,1,1,1,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 11)(4 9)(5 15)(6 8)(7 10),"[[14, 11, 3, 6, 8, 5, 15, 13, 1, 4, 9, 12, 2, 0], [10, 7]]",2
17,1,1,2,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 11)(4 9)(5 13)(6 8)(7 10)(12 17),"[[16, 13, 5, 8, 6, 3, 11, 14, 2, 0], [15, 17, 12, 9, 4, 1], [10, 7]]",3
15,1,2,0,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 5)(3 12)(4 9)(6 8)(7 10)(11 15),"[[14, 11, 15, 13, 1, 4, 9, 12, 3, 6, 8, 5, 2, 0], [10, 7]]",2
17,1,2,1,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 11)(4 9)(5 14)(6 8)(7 10)(13 17),"[[16, 13, 17, 15, 1, 4, 9, 12, 2, 0], [11, 14, 5, 8, 6, 3], [10, 7]]",3
19,1,2,2,1,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 11)(4 9)(5 13)(6 8)(7 10)(12 16)(15 19),"[[18, 15, 19, 17, 1, 4, 9, 12, 16, 13, 5, 8, 6, 3, 11, 14, 2, 0], [10, 7]]",2
13,1,0,0,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 11)(1 3)(2 13)(4 9)(5 12)(6 8)(7 10),"[[11, 13, 2, 0], [3, 6, 8, 5, 12, 9, 4, 1], [10, 7]]",3
15,1,0,1,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 11)(2 15)(3 13)(4 9)(5 12)(6 8)(7 10),"[[14, 11, 1, 4, 9, 12, 5, 8, 6, 3, 13, 15, 2, 0], [10, 7]]",2
17,1,0,2,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 14)(2 17)(3 13)(4 9)(5 12)(6 8)(7 10)(11 15),"[[16, 13, 3, 6, 8, 5, 12, 9, 4, 1, 14, 11, 15, 17, 2, 0], [10, 7]]",2
15,1,1,0,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 11)(3 15)(4 9)(5 12)(6 8)(7 10),"[[14, 11, 2, 0], [13, 15, 3, 6, 8, 5, 12, 9, 4, 1], [10, 7]]",3
17,1,1,1,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 13)(4 9)(5 12)(6 8)(7 10)(11 17),"[[16, 13, 3, 6, 8, 5, 12, 9, 4, 1, 15, 17, 11, 14, 2, 0], [10, 7]]",2
19,1,1,2,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 16)(3 13)(4 9)(5 12)(6 8)(7 10)(11 15)(14 19),"[[18, 15, 11, 14, 19, 17, 1, 4, 9, 12, 5, 8, 6, 3, 13, 16, 2, 0], [10, 7]]",2
17,1,2,0,2,0,2,0,0,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 11)(3 14)(4 9)(5 12)(6 8)(7 10)(13 17),"[[16, 13, 17, 15, 1, 4, 9, 12, 5, 8, 6, 3, 14, 11, 2, 0], [10, 7]]",2
