leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
41,8,4,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 25)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 26, 23]]",4
43,8,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 28, 25]]",5
45,8,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 30, 27]]",6
47,8,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [33, 36, 39, 42, 45, 47, 44, 41, 38, 35, 32, 29]]",7
49,8,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [35, 38, 41, 44, 47, 49, 46, 43, 40, 37, 34, 31]]",8
21,0,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 2)(1 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21),"[[2, 0], [20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 19, 16, 13, 10, 7, 4, 1]]",2
21,0,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 18)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19),"[[18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [21, 19, 16, 13, 10, 7, 4, 1]]",2
23,0,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 21)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22),"[[21, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
25,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 23)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24),"[[23, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
27,0,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 25)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26),"[[25, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
29,0,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 27)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28),"[[27, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
31,0,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 29)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30),"[[29, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
33,0,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 31)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32),"[[31, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
35,0,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 33)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34),"[[33, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
21,1,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 18)(2 21)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19),"[[20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 1, 4, 7, 10, 13, 16, 19, 21, 2, 0]]",1
23,1,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 23),"[[22, 19, 16, 13, 10, 7, 4, 1, 21, 23, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
25,1,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 25),"[[24, 21, 25, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
27,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27),"[[26, 23, 27, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
29,1,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29),"[[28, 25, 29, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
31,1,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31),"[[30, 27, 31, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
33,1,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33),"[[32, 29, 33, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
35,1,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35),"[[34, 31, 35, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
37,1,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37),"[[36, 33, 37, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
23,2,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 18)(2 21)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(20 23),"[[22, 19, 16, 13, 10, 7, 4, 1, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 21, 2, 0]]",1
25,2,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 23)(22 25),"[[24, 21, 1, 4, 7, 10, 13, 16, 19, 22, 25, 23, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
27,2,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27),"[[26, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [25, 27, 24, 21]]",2
29,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29),"[[28, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [27, 29, 26, 23]]",3
31,2,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31),"[[30, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [29, 31, 28, 25]]",4
33,2,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33),"[[32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [31, 33, 30, 27]]",5
35,2,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35),"[[34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [33, 35, 32, 29]]",6
37,2,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37),"[[36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [35, 37, 34, 31]]",7
39,2,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39),"[[38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31], [37, 39, 36, 33]]",8
25,3,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 18)(2 21)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(20 23)(22 25),"[[24, 21, 2, 0], [18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 25, 22, 19, 16, 13, 10, 7, 4, 1]]",2
27,3,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27),"[[26, 23, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [21, 24, 27, 25, 22, 19, 16, 13, 10, 7, 4, 1]]",2
29,3,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27)(26 29),"[[28, 25, 21, 24, 27, 29, 26, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
31,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31),"[[30, 27, 23, 26, 29, 31, 28, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
33,3,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33),"[[32, 29, 25, 28, 31, 33, 30, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
35,3,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35),"[[34, 31, 27, 30, 33, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
37,3,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37),"[[36, 33, 29, 32, 35, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
39,3,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
41,3,8,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 35)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41),"[[40, 37, 33, 36, 39, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [34, 31]]",7
27,4,0,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 18)(2 21)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 1, 4, 7, 10, 13, 16, 19, 22, 25, 27, 24, 21, 2, 0]]",1
29,4,1,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 10, 7, 4, 1, 21, 24, 27, 29, 26, 23, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
31,4,2,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0]]",1
33,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21]]",2
35,4,4,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 29, 32, 35, 33, 30, 27, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23]]",3
37,4,5,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25]]",4
39,4,6,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 33, 36, 39, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27]]",5
41,4,7,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 33)(2 20)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 35, 38, 41, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 2, 0], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",6
